album_title_length,artist_name_length,track_duration,track_favourites,track_genres,track_interest,track_listens,track_title_length
20,14,149,1,'Punk',1208,848,31
11,7,106,0,'Electronic',931,245,8
15,15,240,5,'Electronic',3022,790,27
18,9,752,0,'Experimental',77,55,20
11,13,285,21,'Pop',26485,15960,40
13,12,113,0,'Freak-Folk',291,115,18
13,5,212,10,Classical',7225,5819,16
29,14,57,2,Avant-Garde',4290,3413,10
17,14,514,5,'Rock',284,167,7
7,7,161,0,'Electronic',904,255,7
43,21,233,9,Old-Time / Historic',4073,2775,16
27,7,24,1,'Ambient Electronic',2636,2000,13
14,12,238,8,'Garage',5524,1582,36
6,8,274,6,International',3054,2179,46
11,12,57,3,'Soundtrack',1730,1502,11
7,7,577,0, 'Sound Art',1030,936,22
22,7,196,5,Blues',3482,1760,7
17,10,3107,0, 'Spoken Word',590,456,42
20,15,109,0,'Metal',823,372,13
14,9,270,1,'Electronic',857,732,4
81,16,147,1,'Psych-Rock',4235,2314,28
35,13,320,4,'Folk',3580,1185,28
38,18,205,1,'Folk',1523,1119,11
23,14,90,0,'Noise',79,37,2
52,5,225,1,'Rock',1233,965,14
15,9,59,0,Avant-Garde',848,88,6
5,8,110,0,'Psych-Rock',556,367,13
45,11,289,2,'Noise-Rock',122,115,9
11,10,54,0,'Experimental',817,707,26
3,8,117,1, 'Spoken Weird',256,53,18
16,8,327,0,'Electronic',680,612,33
24,7,71,0,'Experimental Pop',1132,265,9
5,8,210,11,International',3334,1837,19
26,8,325,0,'Lo-Fi',404,269,7
30,11,449,3,Avant-Garde',985,705,8
66,9,82,6,'Electronic',5905,5397,17
2,17,155,2,'Electronic',4668,1731,30
24,19,259,1,'Rock',4243,1613,33
42,10,195,0,'Noise-Rock',392,226,7
42,19,178,0,'Folk',481,402,11
21,17,104,0,'Experimental',888,115,7
7,14,94,3,'Soundtrack',8498,5007,12
12,20,371,0,'Experimental',313,52,32
18,20,48,0,'Punk',322,235,15
23,7,294,2,'Electronic',2153,1576,11
11,15,196,2,'Indie-Rock',1805,789,10
13,9,299,2,'Electronic',2114,1710,11
21,49,1227,5,Classical',6698,4944,53
15,13,306,2,'Rock',1316,1089,10
100,18,124,1,'Experimental',695,464,11
17,11,69,0,'Electronic',3742,2572,21
42,7,2437,0,Avant-Garde',328,164,17
45,13,196,3,'Pop',2502,2256,32
13,8,144,1,Avant-Garde',5866,4193,11
27,9,377,1,'Soundtrack',1557,1105,26
7,13,194,0,International',811,580,11
22,13,148,3,'Electronic',3685,1741,20
7,13,140,18,'Soul-RnB',11945,10442,12
17,15,462,0,'Soundtrack',270,215,3
13,25,324,3,Jazz',5762,3029,5
10,18,157,5,'Hip-Hop',921,496,28
12,18,255,4,Avant-Garde',9141,3433,11
12,17,209,7,'Soundtrack',5462,4691,13
9,9,280,0,'Indie-Rock',1419,67,9
29,11,158,1,'Experimental',658,514,8
22,16,311,3, 'Chip Music',335,278,9
24,19,150,1,'Psych-Rock',589,476,29
7,12,171,4,'Electronic',1290,902,14
9,9,297,3,'Metal',2827,1412,16
63,18,204,0,'Experimental',141,41,17
11,11,211,2,'Pop',1106,931,4
5,23,199,0,Avant-Garde',2145,1857,38
62,12,132,1,'Rock',2347,2052,10
34,18,177,1,'Electronic',551,75,13
21,12,181,3, 'Chip Music',7553,6046,12
17,14,241,0,Avant-Garde',3931,2910,15
24,24,129,3,'Radio Art',1114,915,14
10,7,226,1,Avant-Garde',1596,1135,17
33,16,93,2,'Field Recordings',2482,2069,11
24,19,317,1,'Psych-Rock',150,76,31
11,12,310,12,'Ambient Electronic',6289,4019,5
9,13,319,3,Jazz',2370,1436,9
17,12,720,1,'Experimental',1652,1409,19
8,9,143,0,'Pop',399,326,18
16,6,143,28, 'Chiptune',10438,8446,36
6,8,172,2,'Electronic',1358,1180,15
34,23,266,8,Jazz',18876,15185,13
44,10,509,1,Jazz',1230,762,19
13,17,254,1,'Folk',680,505,15
9,17,368,0,'Electronic',2179,552,10
15,6,168,20,Blues',7729,6255,7
16,13,6,0,'Audio Collage',2400,1566,29
25,14,27,0,'Noise',156,117,46
7,11,265,1,'Noise-Rock',2014,474,8
46,3,436,1,'Punk',160,96,16
31,14,61,0,Avant-Garde',297,150,20
35,21,461,5,'Electronic',3891,2849,9
37,5,490,1,Comedy',7189,6469,9
15,13,66,16,International',10820,6211,41
46,12,71,0,'Electronic',892,583,9
15,8,48,1,Avant-Garde',645,888,49
48,8,233,0,'Experimental Pop',551,184,14
64,13,256,6,'Electronic',7003,4243,7
47,9,302,1,'Soul-RnB',267,218,17
8,11,54,1,Jazz',1966,1372,19
15,13,87,0,'Rock',1582,1435,11
15,17,174,0,'Pop',836,342,15
36,13,292,2, 'Singer-Songwriter',1352,959,24
44,10,217,1,'Rock',420,345,18
28,21,137,0,'Folk',1037,408,24
2,7,101,0,'Soundtrack',908,695,4
34,6,199,1,'Rock',1382,1080,12
19,10,181,1,'Rock',1808,458,21
27,12,229,1,'Folk',5944,1287,20
27,10,141,2,'Post-Rock',2712,581,13
10,10,88,1,'Experimental Pop',1072,248,26
35,9,91,2,'Electronic',2100,1090,17
5,7,359,0,Avant-Garde',1212,719,10
9,7,153,0,'Soundtrack',876,693,11
45,11,45,2, 'Poetry',932,588,15
14,20,60,0,'Electronic',39,32,20
7,16,298,4,'Latin America',4678,4025,5
7,10,1106,2,'Ambient Electronic',4053,3360,39
19,4,96,0,'Lo-Fi',3346,607,10
21,22,192,9,Jazz',4463,1387,46
5,5,275,5,'Post-Rock',2952,771,30
16,13,620,0,'Experimental',1148,938,29
20,8,304,1,International',1052,713,27
29,14,192,6,'Psych-Rock',1827,835,19
14,13,4,0,'Lo-Fi',1872,887,1
20,10,250,3,'Post-Punk',1856,878,10
19,7,207,0,Avant-Garde',1329,177,25
9,14,271,5,Blues',3520,1767,24
12,14,374,2,'Indie-Rock',1468,902,8
17,14,188,0,'Experimental',480,189,11
22,13,148,1,'Pop',279,169,4
29,14,64,0,'Electronic',1160,401,29
53,6,197,1,'Pop',3841,3449,4
12,8,182,36,'Folk',8582,6686,17
10,6,285,3,'Electronic',1797,315,24
20,13,163,0,Avant-Garde',546,264,8
39,12,924,3,Classical',2238,1575,57
20,20,178,1,Avant-Garde',601,85,11
8,13,245,0,'Lo-Fi',673,78,15
16,11,139,0,Comedy',1788,1266,15
13,16,433,7,'Post-Rock',7905,6394,8
10,14,149,1,Blues',2754,2288,22
13,14,279,1,'Loud-Rock',439,328,18
43,11,152,0,'Rock',916,821,17
43,13,179,9,Old-Time / Historic',4109,3492,15
59,18,220,3,Avant-Garde',1137,690,20
93,12,298,1,'New Wave',1084,746,6
20,11,95,2,'Rock',1961,647,22
12,21,157,3,'Hip-Hop',187,123,32
30,7,422,0,Avant-Garde',565,311,9
21,9,137,0,Novelty',1261,600,27
14,12,82,1,'Reggae - Dub',2538,1832,22
6,14,185,15,'Electronic',20337,12337,11
16,9,181,2,International',5889,4856,25
17,14,3558,2,Avant-Garde',6244,4098,17
19,8,218,2,'Lo-Fi',1806,1286,7
63,14,154,1,'Psych-Folk',1939,1570,6
23,4,357,0,'Psych-Folk',1009,326,22
7,17,286,0,'Electronic',347,259,11
59,21,111,0,'Post-Punk',240,212,35
57,12,337,2,Jazz',1708,1429,6
21,11,198,1,'Folk',565,433,35
29,14,55,2,'Electronic',1802,1035,95
30,9,110,2,'Rock',6705,4388,11
13,15,165,3,'Rock',2347,1617,17
17,39,363,1,'Pop',726,641,19
33,31,577,1,'Experimental',566,263,33
23,5,215,0,'Electronic',354,225,9
16,9,32,0,'Electronic',2392,567,24
12,16,363,0,'Ambient Electronic',961,529,42
17,21,42,1,'Post-Punk',1844,1196,12
14,12,345,0,'Electronic',627,416,16
35,15,125,1,Avant-Garde',908,523,28
41,13,132,0,'Electronic',2254,269,27
14,15,240,0,Avant-Garde',1909,1426,13
61,30,403,3,International',1524,922,15
48,19,538,7,Blues',2457,1868,9
16,10,227,1, 'Chip Music',377,260,8
46,17,277,0,'Electronic',613,422,8
18,10,385,1,'Experimental',762,485,31
18,9,157,0,'Electronic',19,16,26
26,7,115,3,Classical',1948,1332,31
12,12,492,1,'Lo-Fi',822,305,21
16,8,274,0,'Electronic',85,62,12
19,6,131,0,'Lo-Fi',2801,1199,7
2,11,213,0,'Pop',1713,601,17
5,13,216,8,'Rock',7645,4784,7
15,19,195,1,'Experimental Pop',1334,240,30
18,16,129,0,'Rock',267,32,18
43,36,773,0,Avant-Garde',761,70,10
48,18,180,3,International',3938,1696,15
40,11,925,2,'Drone',3026,2596,13
35,14,150,20,'Electroacoustic',12687,7223,15
51,16,235,0,'Psych-Folk',549,420,11
3,15,206,4,'Noise',4915,1103,5
59,12,343,2,Classical',605,231,52
10,12,250,3,'Post-Rock',476,326,20
50,10,228,0,'Rock',343,272,27
18,9,286,5, 'Contemporary Class,2752,2155,21
28,16,412,1,Avant-Garde',1434,1073,17
59,5,99,1,'Punk',217,160,11
5,5,286,7,Jazz',1331,981,16
16,14,141,2,'Pop',1435,709,17
86,30,499,3,Jazz',6424,5011,18
22,21,360,1,'Electronic',1393,375,14
39,15,686,0,'Folk',891,761,6
19,5,176,1,Avant-Garde',2565,890,17
7,7,160,5,'Electronic',11669,10783,7
63,11,114,2,'Folk',899,779,12
9,47,105,0,Avant-Garde',1218,412,2
7,13,306,0,'Field Recordings',2059,1033,6
14,13,313,2,'Experimental',1472,497,14
15,13,95,0, 'IDM',581,383,17
15,6,221,1,Country',2059,1629,11
16,7,378,0,Avant-Garde',607,419,19
20,14,173,0,'Folk',515,432,6
16,4,159,0,'Hip-Hop',3663,2635,5
22,16,84,0,'Lo-Fi',1501,192,15
13,7,345,0,Avant-Garde',1801,1494,16
9,23,294,0,'Rock',160,106,8
9,6,558,1,Jazz',565,429,4
32,12,157,172,Old-Time / Historic',94739,56077,34
49,14,143,2, 'Hardcore',790,691,11
11,21,448,2,'Electronic',1853,548,16
19,9,204,0,Avant-Garde',1128,856,11
22,13,66,0,'Pop',8723,5358,14
13,11,192,0,'Experimental',121,60,5
2,7,207,1,Jazz',3226,802,18
28,14,294,1,Avant-Garde',2081,1484,14
10,12,287,2,'Post-Rock',788,652,9
19,23,83,2,Classical',4919,2147,17
7,5,217,1,'Hip-Hop',2189,847,5
27,14,41,3,'Soundtrack',5976,5321,6
31,13,101,2,'Experimental Pop',1510,1266,20
9,11,207,7,'Folk',4246,3603,15
26,6,357,1, 'House',4814,2923,12
66,7,146,0,'Punk',838,646,11
4,10,153,0,'Punk',6375,614,26
21,13,210,7,'Pop',6843,5730,36
12,37,696,0,Avant-Garde',948,615,29
19,13,248,0,'Experimental',270,64,35
16,9,169,43,'Soundtrack',111803,89844,16
4,24,158,0,Avant-Garde',955,309,4
22,18,226,1,'Electronic',1476,988,31
14,12,225,3,'Noise',1963,344,14
21,22,32,2,'Electronic',3846,3527,19
15,5,277,3,'Electronic',2070,1306,4
15,7,264,33,'Folk',22903,13613,17
14,6,170,3,'Electronic',589,443,9
30,9,192,21,Avant-Garde',12079,6934,7
20,29,599,0,'Electronic',55,47,53
10,11,139,0,'Experimental',1716,1487,23
15,16,131,1,Avant-Garde',2442,1611,15
5,5,107,42,Jazz',24891,18640,8
15,14,1256,2,'Drone',967,723,15
9,18,262,0,'Electronic',730,476,56
26,28,130,5,Jazz',2356,1754,15
28,14,500,1,Avant-Garde',493,280,9
40,14,222,3,'Folk',3972,3382,30
19,9,60,0,'Noise',289,147,2
16,14,80,2, 'Downtempo',391,253,22
16,27,303,0, 'Improv',535,143,11
12,10,410,5,'Experimental',2860,2227,27
6,18,206,2,Comedy',3587,2793,13
5,9,142,1,'Rock',803,430,4
6,10,88,2,'Lo-Fi',957,830,14
23,20,128,0,'Pop',237,143,25
19,9,60,0,'Noise',174,62,1
16,23,228,1,'Electronic',2992,2499,10
15,11,245,1,International',1252,291,4
22,15,279,2,Avant-Garde',5780,4814,29
8,12,170,4,'Lo-Fi',5019,4129,9
17,33,106,0,Avant-Garde',3890,3098,17
21,18,335,11,International',7553,5951,18
13,12,1132,0,'Experimental',2905,2631,162
18,14,273,0,'Post-Punk',693,487,12
63,7,317,1,'Psych-Folk',194,156,10
2,7,784,1,Avant-Garde',2929,2336,11
15,20,264,1, 'IDM',1305,179,4
27,30,256,1,International',2699,1686,20
13,12,233,1,'Electronic',368,181,16
24,10,246,1,'Electronic',5197,4167,48
9,4,111,2,Jazz',2360,2161,12
14,22,146,2, 'Chip Music',414,333,18
14,19,244,4,Blues',2983,2026,11
7,5,170,3,'Hip-Hop',1815,567,24
14,4,404,0,'Electronic',693,415,44
8,13,306,3,'Krautrock',4713,2781,11
56,21,111,1,'Punk',264,194,15
21,5,304,4,'Electronic',3622,2843,11
16,11,428,0,'Electronic',154,109,7
2,9,24,2,'Pop',956,758,9
18,6,275,1,'Soul-RnB',1875,640,29
3,10,132,1,'Psych-Rock',2213,1411,11
10,11,330,1,'Indie-Rock',3704,3147,22
14,41,225,1,'Lo-Fi',718,307,18
69,10,222,2,'Psych-Folk',4342,2784,16
29,5,395,1,'Krautrock',837,521,9
42,18,3503,1,'Free-Jazz',2042,1643,42
8,6,157,1,'Experimental Pop',740,496,6
12,20,226,0,'Psych-Folk',603,120,3
13,8,224,2, 'Glitch',3316,899,20
14,8,302,1,'Electronic',2099,1546,17
11,12,105,3,'Post-Punk',4160,3525,14
11,7,285,1,'Reggae - Dub',1661,1239,25
6,3,82,4,'Electronic',2040,963,6
49,10,178,0,'Rock',34,19,12
68,9,270,2,'Rock',754,598,5
24,14,712,0,Jazz',996,657,8
8,14,102,13,'Electronic',18167,15595,13
64,15,97,2,'Punk',337,115,13
18,16,347,2,'Hip-Hop',5531,4834,35
13,11,198,3,'Pop',1828,1397,11
13,8,155,0,'Ambient Electronic',2940,925,11
13,7,129,0,Blues',1476,530,12
6,9,189,25,'Electronic',14206,10786,11
11,12,259,4,'Electronic',5251,2258,15
10,14,184,2, 'Alternative Hip-Ho,1478,821,22
23,8,96,1,'Electronic',1529,469,4
11,11,617,0,'Experimental',762,486,17
12,6,400,0, 'Glitch',1814,991,9
21,11,165,2,Country',2056,1401,26
14,5,280,4,'Experimental Pop',4525,1540,7
50,9,130,2,'Pop',4114,3519,17
16,34,510,1,'Electronic',866,678,11
21,33,272,1, 'Ambient',699,583,15
16,9,694,2,'Experimental',2057,1616,18
12,23,508,1,'Noise',306,275,12
18,7,251,0,Avant-Garde',1027,866,10
18,10,227,1,'Noise',1791,603,15
9,13,717,0,'Industrial',926,441,7
30,28,350,0,Avant-Garde',1014,94,6
40,10,254,1,'Disco',2122,1724,31
8,12,241,6,'Soundtrack',5603,4479,4
21,9,158,19,'Rock',48760,41287,13
16,11,199,0,Avant-Garde',1240,1098,14
22,15,326,0,'Noise',2601,1317,29
12,3,295,1, 'Trip-Hop',1879,775,21
22,6,91,0,'Hip-Hop',1549,945,19
4,4,432,2,Jazz',1070,868,2
30,14,490,1,Avant-Garde',353,262,7
28,11,187,2,'Hip-Hop',584,395,38
19,10,240,2,'Electronic',2529,1078,21
15,20,196,0, 'Chiptune',570,89,8
7,11,138,4,'Noise-Rock',5216,2039,9
10,7,485,0,Avant-Garde',1512,642,6
14,8,449,1,Avant-Garde',1048,343,10
35,9,324,0,'Electronic',2610,1220,18
51,14,109,0,'Rock',603,105,14
23,6,240,8,'Electronic',6044,4630,12
12,7,264,0,'Electronic',1183,357,8
16,6,652,0,'Electronic',71,52,23
12,24,108,1,'Free-Jazz',2237,1899,22
30,8,66,1,Avant-Garde',347,186,13
10,17,228,4,'Folk',4270,3016,15
28,14,37,0,'Field Recordings',127,66,45
29,14,407,0,Avant-Garde',509,287,14
62,11,260,0,'Post-Punk',370,177,20
23,6,103,0,'Lo-Fi',1579,997,33
14,13,310,5, 'Chill-out',1807,1263,6
7,14,282,9,'Folk',2077,1734,7
48,10,225,4,Blues',1184,907,3
36,20,275,4,'Electronic',4593,3746,20
20,6,341,0,'Experimental',698,225,22
22,9,148,17,'Electronic',13176,8667,26
9,12,75,1, 'New Age',5519,4615,6
18,5,294,0,'Electronic',619,353,19
9,13,287,1,'Reggae - Dub',10878,8813,7
3,38,322,24,'Electronic',21654,16454,14
11,11,89,6,'Electronic',2810,2032,22
11,6,296,0,'Pop',2010,602,29
44,15,80,3,'Pop',3523,2068,33
13,13,147,2,'Soundtrack',5582,1942,28
9,6,156,3,'Rock',2021,1729,9
43,14,146,4,Old-Time / Historic',6882,5919,14
17,1,152,4,'Electronic',2197,1313,50
9,20,132,0, 'Breakbeat',465,120,3
37,6,165,0,'Psych-Folk',735,484,6
20,20,167,0,'Soundtrack',3773,3202,5
41,18,187,7,Old-Time / Historic',3873,3164,23
40,12,142,0,'Post-Punk',454,285,14
22,12,317,4,'Rock',2473,1828,8
64,18,247,0,'Punk',239,134,11
57,10,149,3,'Lo-Fi',325,178,20
23,4,213,1,'Progressive',692,511,25
26,7,200,1,'Folk',1311,1161,12
43,20,503,0,'Post-Rock',873,776,24
15,6,319,0,'Noise',1045,776,15
46,12,330,2,'Pop',1807,1302,6
59,13,207,4,Blues',2921,836,21
7,33,1481,0,'Electronic',957,361,8
29,18,65,10,'Pop',7971,3365,10
17,13,14,2,'Experimental Pop',2577,1675,4
41,11,169,0,'Rock',268,218,18
28,16,43,3,'Electronic',2631,2466,12
7,14,90,32,'Electronic',45867,35172,4
19,15,702,25,Blues',23753,19419,22
14,4,321,2,'Industrial',1550,904,10
32,17,535,1, 'Ambient',1192,1038,23
44,33,81,3,'Soundtrack',6135,2114,11
16,11,117,0,Avant-Garde',1046,70,13
28,16,326,0,'Rock',358,288,10
24,10,622,3,'Ambient Electronic',2165,1700,24
32,10,288,0,'Noise',886,211,27
47,10,241,0,'Pop',379,257,13
9,21,194,2,'Electronic',496,325,20
11,11,70,0,'Lo-Fi',490,12,8
23,12,130,0,'Experimental Pop',361,88,25
22,12,15,3,'Electronic',5738,4836,23
25,13,148,3,Blues',5660,3111,24
30,36,598,0,Avant-Garde',633,356,6
45,26,230,3,Classical',875,906,26
52,5,185,0,'Electronic',1711,1219,8
15,6,190,5,'Pop',2525,2075,10
17,13,787,1,Avant-Garde',964,772,16
2,17,175,17,'Soundtrack',5101,4002,14
19,7,154,0,'Pop',2341,663,25
67,4,217,1,'Electronic',691,553,15
20,14,157,0,'Rock',932,121,9
13,10,310,2,'Experimental',1389,812,7
8,31,1575,3,Avant-Garde',1913,1556,40
14,14,60,0,'Electronic',162,143,10
36,6,257,0, 'Shoegaze',354,203,61
18,14,309,0, 'Ambient',533,382,12
11,13,133,0,'Electronic',610,395,3
49,36,189,0,'Audio Collage',222,148,17
20,8,287,0,'Folk',748,649,39
11,11,240,0,'Electronic',2200,1761,22
18,28,782,0,'Electronic',214,185,12
19,14,168,0,'Rock',756,522,7
14,9,274,0,'Noise',906,440,26
24,11,141,5,'Electronic',10029,6279,15
71,5,69,2,'Punk',1332,1201,7
71,5,115,0,'Punk',1464,1333,15
4,8,21,1,'Electronic',4356,2079,11
30,11,186,0,Avant-Garde',545,141,34
8,21,141,0,'Lo-Fi',616,212,10
10,17,146,5,Jazz',4488,2030,15
10,7,295,3,'Ambient Electronic',2383,1414,10
18,10,304,1,'Electronic',2258,1609,23
11,9,209,2,'Electronic',600,446,10
17,17,400,3,'Field Recordings',593,373,21
18,9,476,2,'Experimental',965,532,61
49,13,166,0,'Garage',146,73,6
71,8,238,0,'Metal',1742,884,4
21,4,158,2,'Electronic',4613,2791,18
19,12,79,2,'Folk',1200,1045,37
14,11,437,1,'Electronic',102,64,12
3,12,377,6,'Ambient Electronic',1611,1185,38
18,18,233,1,Avant-Garde',2193,1799,69
55,7,76,0,'Rock',2883,2672,7
10,10,214,7,'Experimental',3490,2677,8
26,9,202,36,Classical',24558,19065,19
20,9,252,1,'Electronic',1090,672,12
11,17,154,0,'Electronic',623,490,73
4,14,310,1,Avant-Garde',2245,1954,23
21,11,133,7,'Electronic',3666,2870,14
75,13,149,2,'Rock',3394,2675,14
14,4,151,4,'Hip-Hop',369,175,15
10,13,406,0,'Field Recordings',872,169,10
16,13,210,3,'Folk',924,513,13
49,11,263,0,'Pop',534,460,20
18,7,247,5,'Easy Listening',1582,1222,18
19,6,10,0, 'Grindcore',1283,748,14
4,15,143,0,'Pop',580,423,17
27,7,93,2,'Ambient Electronic',2138,1589,11
11,7,280,0, 'IDM',566,192,33
4,17,258,1,'Folk',572,400,13
16,13,204,0,'Lo-Fi',924,219,22
12,12,442,0, 'Ambient',758,638,12
38,21,184,1,'Hip-Hop',550,443,40
41,17,253,1,'Psych-Folk',1283,696,19
33,10,71,6,'Indie-Rock',5147,3543,8
14,12,223,0,'Noise',635,76,18
33,27,108,0,'Hip-Hop',2630,893,5
7,7,91,7,'Rock',5592,4683,9
72,16,190,0,'Rock',668,427,10
13,12,83,1,'Freak-Folk',336,197,23
12,14,153,3,'Hip-Hop',1440,1294,23
13,7,288,1,'Lo-Fi',2318,1346,18
37,17,71,1,Classical',1051,587,72
6,16,150,0,'Experimental',129,41,3
13,11,376,2,'Drone',802,244,15
14,16,37,0,'Experimental Pop',739,45,10
16,22,60,0,'Electronic',1033,940,15
51,4,408,0,'Electronic',3273,1497,8
15,15,237,5,'Folk',4930,397,25
35,23,77,0,'Electronic',323,158,49
23,14,144,331,Classical',127174,56946,15
39,12,165,9,'African',4977,3888,12
10,13,566,0,'Experimental',285,230,8
11,11,218,1,'Electronic',1034,571,11
38,26,276,5,'Electronic',4054,2588,17
11,9,611,3,'Soundtrack',5238,4416,19
34,15,86,0,'Experimental',1765,1336,20
46,3,186,0,'Punk',142,94,6
32,15,150,2,'Hip-Hop',667,540,9
16,22,232,0,'Pop',368,177,21
10,10,384,1,Jazz',1360,468,29
9,4,258,6,'Soundtrack',2780,2199,6
29,10,721,1,'Soundtrack',3711,3217,19
40,12,276,0,'Rock',2902,2542,8
35,29,130,1,Avant-Garde',879,469,10
46,8,100,0, 'Rap',5010,4544,5
24,26,453,0,'Noise',158,85,13
19,9,203,2,'Electronic',3161,1249,30
37,29,122,0,Country',691,479,18
24,12,205,1, 'Dance',3261,799,13
47,12,343,14,'Folk',20736,14598,30
10,8,336,3, 'Dubstep',7446,4982,17
6,17,252,5,'Soundtrack',2173,1627,12
15,14,311,1,'Indie-Rock',3179,2903,19
11,25,267,19,Classical',18165,16554,32
19,15,320,4,'Electronic',3649,2348,13
24,5,173,10,Classical',8953,7198,24
21,21,504,0,Avant-Garde',840,335,17
15,19,192,69,'Soundtrack',30032,24882,9
1,8,170,1,'Electronic',655,254,9
9,9,463,1,'Electroacoustic',356,215,17
18,25,251,1,'Reggae - Dub',4153,1539,36
2,17,216,35,'Soundtrack',10049,7687,10
32,7,202,0,'Electronic',502,353,12
31,14,166,0,'Noise',333,301,22
39,16,191,1,'Metal',1273,953,29
79,18,226,2,'Electronic',1363,1134,43
27,11,140,0,'Indie-Rock',456,220,50
9,15,170,1,'Electronic',492,309,36
8,13,300,0,'Experimental',2010,1702,7
18,14,622,0, 'Techno',1569,801,16
13,17,207,6,'Pop',37407,36157,18
8,13,164,97,'Pop',41436,17911,33
15,17,245,0,'Ambient Electronic',673,416,9
16,11,484,0,'Electronic',128,66,12
11,16,248,3,'Electronic',2523,2214,14
13,12,132,1,'Freak-Folk',429,220,13
14,15,527,0,'Electronic',1760,1605,15
1,9,450,7,Jazz',1391,1276,30
17,13,223,2,'Folk',1883,675,38
19,6,489,3,'Electronic',1454,1114,6
18,4,115,3,'Electronic',2242,856,23
18,14,270,1,Avant-Garde',1818,690,15
26,13,643,8, 'Ambient',12841,9916,8
9,14,203,2,'Hip-Hop',764,552,12
9,15,411,2,'Electronic',2108,1872,22
30,14,382,0,Avant-Garde',482,265,7
14,17,127,4,'Soundtrack',7288,6381,26
12,13,315,3,'Noise',363,314,19
46,10,303,0,'Rock',398,279,19
38,14,263,1,'Indie-Rock',680,526,25
37,27,53,0,'Folk',775,670,18
13,7,47,0,'Lo-Fi',1887,1144,13
15,8,432,1,'Industrial',1729,1374,17
15,7,242,2,'Electronic',5497,4494,7
18,11,260,0, 'Rap',1290,944,7
24,14,463,4,Jazz',6694,5153,13
18,14,171,4, 'Ambient',6551,5540,14
17,19,198,0,Avant-Garde',958,184,27
14,4,275,0, 'Alternative Hip-Ho,391,285,40
11,12,86,1,'Electronic',3286,2921,6
14,19,132,21,Classical',18988,15310,10
40,12,173,0,'Punk',598,181,6
56,8,107,0,'Lo-Fi',411,225,6
58,10,108,1,'Rock',527,419,16
20,13,138,3,Blues',4726,3557,13
62,15,204,0,'Rock',505,331,15
22,19,276,0,'Lo-Fi',1914,75,14
61,8,97,3,'Punk',809,706,4
13,3,94,1,'Noise',1076,849,7
43,4,544,0,'Rock',1119,965,30
33,27,167,1,'Hip-Hop',3233,1062,17
8,8,389,8,International',5934,4943,6
18,7,169,1,'Hip-Hop',1303,1216,16
19,7,306,22, 'House',19505,10841,27
58,8,331,5,International',2570,2259,5
35,36,177,1,'Audio Collage',414,318,22
22,9,180,4,'Lo-Fi',3143,1674,5
19,11,426,1,'Post-Rock',2209,1839,8
6,5,164,0,'Electronic',628,522,6
26,7,315,0,Avant-Garde',521,482,14
10,10,203,7,'Pop',2980,2465,7
5,13,160,2,'Post-Rock',719,322,11
11,15,247,8,'Folk',2455,1763,7
14,4,159,1,'Hip-Hop',373,214,14
38,8,159,2,'Lo-Fi',4925,4582,15
25,14,129,0, 'Europe',473,365,10
8,3,245,0, 'Ambient',1381,382,26
37,4,276,11,'Electronic',6601,4450,12
37,23,453,2,International',2660,1834,13
23,18,264,3,'Hip-Hop',3539,2811,56
21,21,100,0,Avant-Garde',647,243,15
36,10,181,1,'Indie-Rock',305,267,24
14,14,342,2,'Electronic',1385,1139,11
48,9,180,0,'Electronic',1815,1522,9
32,8,259,3, 'IDM',2714,2108,11
9,8,268,0,'Reggae - Dub',1786,1451,3
30,11,320,0,Avant-Garde',328,128,16
29,13,33,0,'Electronic',1604,404,16
18,10,185,5,'Electronic',6572,2233,10
10,12,213,1,Avant-Garde',168,53,7
22,7,78,0,'Punk',1947,1731,5
3,5,13,0,'Electronic',2087,307,29
39,24,243,8,Old-Time / Historic',14768,10196,15
18,15,239,12,'Funk',7478,4571,10
10,13,248,5, 'Contemporary Class,4353,2652,10
13,10,373,3,'Electronic',2484,1885,20
